0,1,0,1,0,5,1,0,1,0,61,5,2
0,1,0,10,1,1,1,0,0,0,76,4,0
0,1,0,0,2,1,2,0,0,0,69,10,0
0,1,0,2,0,6,2,0,0,0,71,7,0
0,1,0,4,1,3,2,0,0,0,73,10,2
0,1,0,12,1,5,2,0,1,0,75,6,0
0,1,0,0,1,4,2,0,1,1,83,10,0
0,1,0,0,0,0,0,0,0,0,80,10,0
0,1,0,1,0,7,2,0,1,0,75,10,0
0,1,1,0,2,0,1,0,0,0,80,10,0
0,1,0,1,0,4,1,0,0,0,55,10,1
0,1,0,7,0,0,1,0,0,0,82,10,0
0,1,1,7,2,5,2,0,1,1,40,4,1
0,1,1,9,1,2,2,0,1,0,69,10,0
0,1,1,10,0,2,2,0,0,0,79,10,0
0,1,0,3,2,3,1,0,0,0,59,3,0
0,1,1,12,1,7,2,0,0,0,52,10,0
0,1,0,4,1,0,2,0,1,0,75,10,0
0,1,1,0,1,3,2,0,0,1,73,4,0
0,1,1,2,2,1,1,0,0,0,67,10,0
0,1,1,3,1,0,2,0,0,0,74,10,0
0,1,0,9,1,1,1,0,0,0,79,4,0
0,1,0,3,0,2,0,0,0,0,83,10,0
0,1,0,3,0,1,1,0,0,0,77,10,0
0,1,0,0,1,6,2,0,1,0,63,10,0
0,1,1,2,1,9,1,0,0,0,66,3,0
0,1,0,8,1,5,2,0,0,0,73,10,0
0,1,0,8,1,2,2,0,0,0,41,1,1
0,1,1,6,1,4,2,0,0,0,77,10,0
0,1,0,0,1,0,2,0,1,0,55,3,1
0,1,0,9,1,2,2,0,1,0,57,8,0
0,1,0,8,1,2,2,0,0,0,52,7,0
0,1,0,4,2,4,2,0,1,0,40,1,1
0,1,0,7,1,0,2,0,1,0,61,4,2
0,1,1,0,0,7,1,1,1,0,61,10,0
0,1,0,5,1,9,2,0,1,0,83,10,0
0,1,0,10,1,7,2,0,1,0,49,0,1
0,1,1,9,1,0,2,0,1,0,64,7,0
0,1,1,0,0,2,2,0,1,0,80,10,0
0,1,0,9,1,1,1,0,0,0,54,7,0
0,1,0,3,1,2,2,0,1,0,75,4,0
0,1,1,1,0,0,2,0,0,0,73,10,0
0,1,1,1,0,2,2,0,0,0,75,2,2
0,1,0,4,0,2,2,0,1,0,90,9,0
0,1,0,9,2,0,1,0,1,0,49,6,1
0,1,0,12,1,3,1,0,1,0,73,10,0
0,1,0,12,0,1,2,0,0,0,74,8,0
0,1,1,10,0,3,1,0,0,0,85,10,0
0,1,0,5,1,2,2,0,1,0,75,10,0
0,1,1,4,0,5,2,0,1,0,42,8,0
0,1,1,0,0,2,1,0,1,0,72,10,1
0,1,1,1,0,2,2,0,1,0,77,3,0
0,1,0,7,0,6,2,0,1,0,56,5,0
0,1,0,6,1,3,2,0,1,0,65,1,0
0,1,0,3,0,2,2,0,0,0,55,6,0
0,1,0,11,0,7,2,0,1,0,52,1,0
0,1,0,5,2,9,1,0,0,0,79,10,0
0,1,1,7,1,6,1,0,0,0,66,10,0
0,1,0,9,0,2,0,0,0,0,71,10,2
0,1,0,9,0,1,1,0,0,0,60,3,0
0,1,1,7,1,0,0,0,0,0,72,10,2
0,1,0,10,1,3,1,0,0,0,71,10,0
0,1,0,5,1,4,1,0,0,0,74,6,0
0,1,1,10,1,3,1,0,0,0,86,10,0
0,1,1,10,1,2,1,0,0,0,79,10,0
0,1,0,3,1,3,1,0,0,0,80,5,0
0,1,1,3,2,3,1,0,0,0,70,10,2
0,1,0,7,1,1,1,0,0,0,78,10,0
0,1,0,3,2,4,1,0,0,0,58,7,0
0,1,1,2,1,6,1,0,0,0,70,10,0
0,1,0,12,1,0,1,0,0,0,74,7,0
0,1,0,1,1,3,1,0,0,0,77,10,0
0,1,1,1,0,7,1,0,1,0,86,3,1
0,1,1,11,2,6,1,0,0,0,40,2,2
0,1,0,12,2,6,1,0,0,0,62,10,0
0,1,1,3,1,5,1,0,0,0,76,10,0
0,1,0,3,2,5,1,0,0,0,64,10,0
0,1,0,2,0,5,1,0,1,0,72,3,1
0,1,0,12,2,4,1,0,0,0,66,10,0
0,1,0,1,1,2,1,0,0,0,69,10,0
0,1,1,10,2,5,1,0,0,0,72,10,0
0,1,1,8,1,5,1,0,0,0,86,8,2
0,1,0,9,2,4,1,0,0,0,24,0,2
0,1,1,4,2,4,2,0,1,0,54,2,1
0,1,0,9,2,7,1,0,0,0,76,10,0
0,1,1,4,1,6,2,0,0,0,38,1,2
0,1,1,4,1,2,1,0,0,0,65,10,0
0,1,0,12,2,5,1,0,0,0,69,10,0
0,1,0,10,1,1,1,0,1,0,54,2,0
0,1,1,2,1,9,2,0,0,0,80,10,0
0,1,1,0,1,3,1,0,0,1,71,10,0
0,1,1,10,2,7,1,0,0,0,48,10,0
0,1,0,0,2,2,1,0,0,0,71,10,0
0,1,1,9,2,5,1,0,0,0,52,8,1
0,1,1,0,0,2,1,0,0,0,63,9,0
0,1,0,4,0,9,2,0,0,0,71,0,0
0,1,1,3,1,1,1,0,0,0,55,10,0
0,1,1,1,1,9,1,1,0,0,35,1,2
0,1,0,11,0,2,2,0,0,0,83,10,0
0,1,1,2,1,2,2,0,1,0,71,10,0
0,1,0,4,1,1,2,0,0,0,66,10,0
0,1,1,0,2,0,1,0,0,0,66,10,0
0,1,1,9,1,3,1,0,0,0,68,10,0
0,1,1,10,0,2,1,0,0,0,43,9,2
0,1,0,1,0,1,0,0,0,0,73,10,2
0,1,1,3,1,1,2,0,0,0,63,6,0
0,1,1,9,0,3,1,0,0,0,56,10,1
0,1,0,6,2,7,1,0,1,0,70,10,0
0,1,1,0,2,5,1,0,0,0,49,10,0
0,1,1,0,1,1,2,0,1,0,64,10,0
0,1,1,10,2,3,1,0,0,0,56,9,1
0,1,0,9,1,4,0,0,0,0,72,10,0
5,0,0,9,1,4,0,0,0,0,89,10,0
0,1,0,4,0,2,1,0,0,0,82,10,0
0,1,1,2,2,7,1,0,1,0,72,8,1
0,1,0,6,1,3,2,0,0,0,29,3,1
0,1,1,12,1,1,2,0,0,0,62,3,1
0,1,1,3,1,7,1,0,0,0,77,10,0
0,1,0,4,2,4,1,0,0,0,64,10,0
0,1,1,0,2,0,1,1,0,0,71,10,0
0,1,0,1,0,0,0,0,0,0,78,10,0
0,1,0,11,2,5,1,0,0,0,59,6,0
0,1,1,2,1,0,1,0,1,0,58,2,2
0,1,0,2,2,9,1,0,1,0,78,10,0
1,2,1,0,2,7,2,2,0,0,82,1,1
1,2,1,0,2,7,2,0,1,0,77,10,0
1,2,0,1,2,9,2,2,1,1,69,3,2
1,3,0,1,2,9,2,4,1,1,69,3,1
1,2,0,7,2,3,2,0,1,0,73,10,1
1,2,0,6,1,6,1,0,0,0,79,10,0
1,2,1,11,2,2,2,0,0,0,80,1,2
1,1,1,11,2,2,2,1,0,0,80,1,2
1,2,1,0,2,6,2,0,0,0,71,0,1
1,2,1,10,2,4,1,0,0,0,81,10,2
1,0,1,10,2,4,1,1,0,0,81,10,0
1,2,1,4,1,5,2,2,0,0,87,1,1
1,2,1,2,2,9,2,0,1,0,83,2,0
1,2,1,0,2,3,1,0,0,0,72,4,0
1,2,1,0,2,5,2,0,0,0,73,4,1
1,2,1,0,2,4,2,0,0,0,74,8,0
1,2,0,5,1,4,2,0,1,0,87,6,0
1,2,1,2,1,3,1,0,0,0,89,4,0
1,2,1,5,0,4,1,0,0,0,69,1,2
1,0,1,5,0,4,1,1,0,0,69,1,1
1,2,0,10,1,6,1,0,0,0,78,10,0
1,2,1,11,1,5,1,0,0,0,82,10,0
1,2,1,0,2,3,2,0,0,0,66,4,2
1,3,1,0,2,3,2,2,1,0,66,4,2
1,2,1,0,1,7,2,0,0,0,76,10,0
1,2,1,7,2,1,2,1,0,0,77,1,1
1,2,1,1,0,6,1,0,0,0,80,1,0
1,2,1,3,2,0,1,0,1,0,94,10,0
1,2,1,7,2,6,1,0,1,1,78,10,0
1,2,1,8,1,2,2,0,0,0,88,4,0
1,2,1,0,1,5,2,0,0,0,77,7,0
5,0,1,0,1,5,2,0,0,0,68,10,0
1,2,1,12,2,6,1,0,0,1,88,7,1
1,2,1,0,1,2,1,0,0,1,77,10,0
1,2,1,4,2,9,2,2,0,1,100,0,1
1,2,1,11,0,4,1,0,0,0,93,10,0
1,2,1,1,2,9,1,0,0,0,76,4,1
1,2,1,0,2,6,1,0,0,0,78,7,1
1,2,0,10,1,7,2,0,0,0,86,8,0
1,2,0,9,1,6,2,0,0,0,78,3,1
1,2,1,10,1,0,2,0,0,1,89,4,0
1,2,1,4,2,9,2,1,1,0,85,5,2
1,0,1,4,2,9,2,2,0,0,85,5,1
1,2,1,11,1,4,2,0,0,0,87,0,1
1,2,1,2,0,4,2,0,0,0,79,4,0
1,2,1,12,1,5,1,0,0,0,86,10,0
1,2,1,2,2,9,2,1,0,0,40,0,1
1,2,1,0,2,7,1,0,1,0,65,4,2
1,2,1,2,2,5,2,1,0,0,77,4,1
1,2,1,0,2,9,1,2,1,0,83,2,0
1,2,1,1,2,6,1,2,0,0,84,10,0
1,2,1,11,2,9,2,2,0,0,71,3,1
1,2,0,3,2,4,2,0,1,0,87,10,0
1,2,0,5,1,2,1,0,1,0,86,8,0
1,2,1,12,0,9,2,1,0,0,58,10,1
1,2,1,9,1,3,2,1,1,0,83,1,1
1,2,1,4,2,2,2,0,0,0,78,10,0
1,2,1,12,1,9,2,0,1,0,80,4,0
1,2,1,4,2,7,2,0,0,0,85,3,0
1,2,1,5,2,1,2,0,0,0,84,10,0
1,2,1,2,2,5,2,1,0,1,70,10,1
1,3,1,2,2,5,2,2,1,1,70,10,2
1,2,0,6,1,9,2,0,0,0,82,2,1
1,2,1,2,1,7,2,1,0,0,80,10,1
1,1,1,2,1,7,2,2,0,0,80,10,0
1,2,1,2,2,9,2,0,1,0,67,3,2
1,0,1,2,2,9,2,1,1,0,67,3,1
1,2,0,3,2,2,2,0,0,0,81,5,1
1,2,1,11,1,4,2,0,0,0,82,7,0
1,2,1,10,1,7,1,0,0,0,71,6,0
1,2,1,12,1,4,1,0,1,0,83,5,2
1,0,1,12,1,4,1,1,1,0,83,5,2
1,3,1,12,1,4,1,2,1,0,83,5,0
1,2,1,4,2,0,2,0,0,0,93,10,0
1,2,1,12,2,4,1,2,0,0,56,4,0
1,3,1,2,2,9,2,3,1,1,57,10,1
1,2,1,6,1,5,2,0,0,0,74,10,0
1,2,1,4,1,9,2,1,1,0,76,6,0
1,2,1,11,2,7,2,1,1,0,64,5,2
1,2,1,6,1,7,2,1,0,0,75,7,0
